description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,24941,7698
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,53737,13210
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,15925,5358
ATHEROSCLEROSIS W/O MCC,303,19400,3979
BRONCHITIS & ASTHMA W CC/MCC,202,19304,5730
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,20972,5796
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,40401,9170
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,15320,3899
CELLULITIS W/O MCC,603,20990,5683
CHEST PAIN,313,16380,3817
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,27550,6529
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,31730,8399
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,18589,4842
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,31016,7271
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,18818,5854
DIABETES W CC,638,14369,5672
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,20327,6857
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,28388,7872
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,16526,5076
G.I. HEMORRHAGE W CC,378,18641,6868
G.I. HEMORRHAGE W MCC,377,34902,11232
G.I. HEMORRHAGE W/O CC/MCC,379,12312,4717
G.I. OBSTRUCTION W CC,389,18150,6022
HEART FAILURE & SHOCK W CC,292,23248,7008
HEART FAILURE & SHOCK W MCC,291,37140,10247
HEART FAILURE & SHOCK W/O CC/MCC,293,15445,4629
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,55443,13195
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,60075,18320
HYPERTENSION W/O MCC,305,17014,4295
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,118024,36423
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,23784,7741
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,46626,12408
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,20625,5987
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,26653,8192
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,20324,5282
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,66184,19716
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,58220,14278
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,83241,18502
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,146722,38735
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,26633,7684
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,14438,4714
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,50214,12162
OTHER VASCULAR PROCEDURES W MCC,252,74493,20204
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,47319,13815
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,25400,8830
PULMONARY EDEMA & RESPIRATORY FAILURE,189,30404,8912
PULMONARY EMBOLISM W/O MCC,176,24666,7079
RED BLOOD CELL DISORDERS W MCC,811,24275,8619
RED BLOOD CELL DISORDERS W/O MCC,812,19098,5412
RENAL FAILURE W CC,683,22908,7153
RENAL FAILURE W MCC,682,33638,10819
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,39416,9206
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,43997,13030
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,135662,35104
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,64291,15385
SEIZURES W/O MCC,101,18038,5091
SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,870,170896,41397
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,44114,12965
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,24973,7749
SIGNS & SYMPTOMS W/O MCC,948,15900,4677
SIMPLE PNEUMONIA & PLEURISY W CC,194,24858,6811
SIMPLE PNEUMONIA & PLEURISY W MCC,193,40103,10245
SYNCOPE & COLLAPSE,312,17390,4869
TRANSIENT ISCHEMIA,069,20319,5059
