description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,49218,6424
ATHEROSCLEROSIS W/O MCC,303,20259,3264
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,27177,4619
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,49498,6719
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,21051,3158
CELLULITIS W/O MCC,603,22764,4686
CHEST PAIN,313,23346,3883
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,30016,5332
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,41389,6444
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,24897,4028
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,46756,6014
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,25108,3951
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,65642,5610
G.I. HEMORRHAGE W CC,378,35303,5640
G.I. HEMORRHAGE W MCC,377,36049,9294
G.I. HEMORRHAGE W/O CC/MCC,379,24395,3935
G.I. OBSTRUCTION W CC,389,22789,4920
HEART FAILURE & SHOCK W CC,292,33522,5675
HEART FAILURE & SHOCK W MCC,291,48719,8050
HEART FAILURE & SHOCK W/O CC/MCC,293,22836,3775
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,104813,10203
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,118682,16440
HYPERTENSION W/O MCC,305,15563,4488
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,45266,6427
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,38805,7802
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,25857,4221
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,133636,11790
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,192307,26362
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,21136,3810
OTHER VASCULAR PROCEDURES W CC,253,88343,13298
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,127112,14001
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,105385,10033
PERIPHERAL VASCULAR DISORDERS W CC,300,38445,5165
PULMONARY EDEMA & RESPIRATORY FAILURE,189,42526,7223
RED BLOOD CELL DISORDERS W/O MCC,812,21141,4383
RENAL FAILURE W CC,683,37579,5665
RENAL FAILURE W MCC,682,51829,8728
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,48401,7882
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,57202,11298
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,77217,12463
SEIZURES W/O MCC,101,25842,4198
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,52457,10158
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,31732,6209
SIMPLE PNEUMONIA & PLEURISY W CC,194,36066,5577
SIMPLE PNEUMONIA & PLEURISY W MCC,193,63642,8135
SYNCOPE & COLLAPSE,312,28080,3951
TRANSIENT ISCHEMIA,069,33394,4091
