description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,10559,9978
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,16087,15136
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,6213,6006
ATHEROSCLEROSIS W/O MCC,303,4770,4549
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,6701,6352
BRONCHITIS & ASTHMA W CC/MCC,202,7607,7151
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,7229,6822
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,11691,10989
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,3872,3705
CELLULITIS W/O MCC,603,8420,7942
CERVICAL SPINAL FUSION W/O CC/MCC,473,19543,18473
CHEST PAIN,313,5585,5313
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,7273,6886
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,10650,10042
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,6475,6130
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,9134,8692
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,8566,8092
DIABETES W CC,638,6641,6332
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,7085,6800
DYSEQUILIBRIUM,149,5084,4779
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,12440,11724
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,7293,6920
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,6496,6106
FRACTURES OF HIP & PELVIS W/O MCC,536,5856,5520
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,6872,6515
G.I. HEMORRHAGE W CC,378,8325,7848
G.I. HEMORRHAGE W MCC,377,15002,14102
G.I. HEMORRHAGE W/O CC/MCC,379,5732,5467
G.I. OBSTRUCTION W CC,389,7360,6974
G.I. OBSTRUCTION W/O CC/MCC,390,6339,6021
HEART FAILURE & SHOCK W CC,292,7673,7213
HEART FAILURE & SHOCK W MCC,291,11415,10757
HEART FAILURE & SHOCK W/O CC/MCC,293,5873,5597
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,15706,14790
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,22139,20870
