description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,16709,6257
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,24560,9452
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,14156,4261
ATHEROSCLEROSIS W/O MCC,303,8086,3104
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,23466,5239
BRONCHITIS & ASTHMA W CC/MCC,202,7953,4451
BRONCHITIS & ASTHMA W/O CC/MCC,203,7482,3350
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,10157,4494
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,15297,6547
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,8241,3068
CELLULITIS W MCC,602,16787,7793
CELLULITIS W/O MCC,603,8814,4459
CERVICAL SPINAL FUSION W/O CC/MCC,473,45915,11084
CHEST PAIN,313,10471,2929
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,10023,5106
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,12087,6304
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,7898,3802
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,24157,10575
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,18208,5825
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,9741,4869
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,11608,4941
DIABETES W CC,638,10949,4594
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,14726,5448
DYSEQUILIBRIUM,149,12437,3376
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,20223,6103
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,11341,3820
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,28600,5455
FRACTURES OF HIP & PELVIS W/O MCC,536,11080,4032
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,10815,4279
G.I. HEMORRHAGE W CC,378,16879,5525
G.I. HEMORRHAGE W MCC,377,22241,9163
G.I. HEMORRHAGE W/O CC/MCC,379,13496,3886
G.I. OBSTRUCTION W CC,389,16308,4937
G.I. OBSTRUCTION W/O CC/MCC,390,10647,3412
HEART FAILURE & SHOCK W CC,292,10048,5426
HEART FAILURE & SHOCK W MCC,291,15619,7776
HEART FAILURE & SHOCK W/O CC/MCC,293,6812,3621
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,37695,9960
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,47922,16058
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,33750,8270
HYPERTENSION W/O MCC,305,10151,3290
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,62410,28504
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,15242,6160
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,25062,9580
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,12895,4350
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,13980,6353
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,10289,4149
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,31136,8981
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,23106,6290
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,70713,16550
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,12236,6625
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,57143,17452
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,52180,11402
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,48579,13984
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,80768,29012
MEDICAL BACK PROBLEMS W/O MCC,552,12416,4324
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,18378,6012
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,10161,3663
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,11132,5078
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,27995,10098
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,12947,5385
OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,699,10658,5284
OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,698,18344,8426
OTHER VASCULAR PROCEDURES W CC,253,42376,12756
OTHER VASCULAR PROCEDURES W MCC,252,54362,17211
OTHER VASCULAR PROCEDURES W/O CC/MCC,254,39988,9372
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,246,56006,17854
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,38440,10652
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,37749,9586
PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,251,27560,9674
PERIPHERAL VASCULAR DISORDERS W CC,300,10273,5026
PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,301,6971,3522
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,39726,14007
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,38078,11389
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,25491,7856
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,9650,3379
PSYCHOSES,885,10612,4777
PULMONARY EDEMA & RESPIRATORY FAILURE,189,13866,6773
PULMONARY EMBOLISM W/O MCC,176,12699,5657
