description,code,avgCoveredCharges,averagePayments
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,18839,4594
CELLULITIS W/O MCC,603,10393,4656
CHEST PAIN,313,10494,3077
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,16235,5523
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,18423,6595
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,9743,4030
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,14597,3972
G.I. HEMORRHAGE W CC,378,20267,5748
G.I. OBSTRUCTION W CC,389,22219,5692
HEART FAILURE & SHOCK W CC,292,14482,5449
HEART FAILURE & SHOCK W MCC,291,23786,8360
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,43000,10538
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,16423,6239
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,12200,4306
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,52333,11771
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,13065,3802
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,28152,5561
RED BLOOD CELL DISORDERS W/O MCC,812,11821,4452
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,24293,9591
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,23767,6208
SIMPLE PNEUMONIA & PLEURISY W CC,194,18205,5629
SIMPLE PNEUMONIA & PLEURISY W MCC,193,23192,8151
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,45944,21090
SYNCOPE & COLLAPSE,312,13746,4013
TRANSIENT ISCHEMIA,069,17244,4294
