city,avgCoveredCharges,averagePayments
BRANSON,9720,3200
BRIDGETON,11511,3569
CAPE GIRARDEAU,21530,3341
CHESTERFIELD,14728,3488
CLINTON,14012,3788
COLUMBIA,10485,3402
CRYSTAL CITY,8388,3219
FENTON,10398,3059
JEFFERSON CITY,15645,4068
JOPLIN,11396,3534
KANSAS CITY,18746,3794
LAKE SAINT LOUI,15595,3341
LIBERTY,11572,3162
NORTH KANSAS CI,15660,3359
OSAGE BEACH,10609,3976
POPLAR BLUFF,20813,3719
RICHMOND HEIGHT,14463,4513
SAINT CHARLES,15822,3460
SAINT JOSEPH,11978,4280
SAINT LOUIS,13037,3878
SEDALIA,11744,3202
SPRINGFIELD,11436,3614
TOWN AND COUNTR,12375,3068
WASHINGTON,19970,3392
