city,avgCoveredCharges,averagePayments
BLUE SPRINGS,51242,15388
BOLIVAR,36519,16780
BRIDGETON,51904,16193
CAPE GIRARDEAU,70523,15295
CHESTERFIELD,45045,14895
COLUMBIA,40954,15159
CREVE COEUR,36003,13892
CRYSTAL CITY,28669,13586
FENTON,47906,14819
HANNIBAL,48942,16931
INDEPENDENCE,79845,14898
JEFFERSON CITY,44151,15078
JOPLIN,47687,15547
KANSAS CITY,77629,16844
LAKE SAINT LOUI,46513,13678
LEES SUMMIT,72718,15982
LIBERTY,45802,13961
NORTH KANSAS CI,50716,14057
POPLAR BLUFF,92372,17209
RICHMOND HEIGHT,59959,19767
ROLLA,56755,18432
SAINT CHARLES,43989,14617
SAINT JOSEPH,51681,20337
SAINT LOUIS,46537,16054
SAINT PETERS,27056,14764
SEDALIA,28949,14306
SIKESTON,70943,16684
SPRINGFIELD,55164,15746
TOWN AND COUNTR,36270,13579
WASHINGTON,52140,14845
WEST PLAINS,40765,15846
