city,avgCoveredCharges,averagePayments
BLUE SPRINGS,24834,4060
BOLIVAR,9902,4789
BRANSON,13546,4327
BRIDGETON,24028,4520
CAPE GIRARDEAU,19655,4447
CHESTERFIELD,15876,4908
CLINTON,10669,4743
COLUMBIA,15877,4184
CRYSTAL CITY,10383,4028
DEXTER,10401,4476
FARMINGTON,7621,4031
FENTON,22127,3836
INDEPENDENCE,37496,4144
JEFFERSON CITY,14057,4361
JOPLIN,16508,4381
KANSAS CITY,24795,5121
LAKE SAINT LOUI,20278,4022
LEES SUMMIT,24514,3900
LIBERTY,12977,4039
MEXICO,16089,4855
NORTH KANSAS CI,18389,4142
OSAGE BEACH,17243,5099
POPLAR BLUFF,19570,5054
RICHMOND HEIGHT,20866,5547
ROLLA,20788,6296
SAINT CHARLES,21641,4395
SAINT JOSEPH,17091,5712
SAINT LOUIS,19129,4848
SAINT PETERS,24149,6725
SEDALIA,12785,4290
SIKESTON,16825,4845
SPRINGFIELD,16457,4267
TOWN AND COUNTR,12539,3957
