city,avgCoveredCharges,averagePayments
BRANSON,74912,26319
BRIDGETON,91650,31700
CAPE GIRARDEAU,141673,34480
CHESTERFIELD,104615,33510
COLUMBIA,125588,42862
CRYSTAL CITY,78370,30299
FENTON,87894,30049
HANNIBAL,80226,35360
INDEPENDENCE,150404,31263
JOPLIN,118743,32227
KANSAS CITY,166865,38377
KIRKSVILLE,149443,41766
LAKE SAINT LOUI,104150,30134
LIBERTY,88384,31539
NORTH KANSAS CI,128866,32765
POPLAR BLUFF,232003,39002
RICHMOND HEIGHT,96021,40910
ROLLA,97090,42069
SAINT CHARLES,91290,31645
SAINT JOSEPH,79718,37607
SAINT LOUIS,148061,42233
SAINT PETERS,70655,29326
SPRINGFIELD,116383,36644
TOWN AND COUNTR,86510,29243
