city,avgCoveredCharges,averagePayments
BLUE SPRINGS,33867,9068
BRANSON,38705,9545
BRIDGETON,31172,9926
CAPE GIRARDEAU,38948,9504
CHESTERFIELD,27174,9045
COLUMBIA,30908,9888
CRYSTAL CITY,16469,8847
FARMINGTON,13234,7684
FENTON,30816,8235
HANNIBAL,25218,10212
INDEPENDENCE,58136,9520
JEFFERSON CITY,31513,10655
JOPLIN,40485,9550
KANSAS CITY,45464,11253
KENNETT,27607,8280
LAKE SAINT LOUI,33503,8683
LEES SUMMIT,48321,10101
LIBERTY,39629,9394
NORTH KANSAS CI,31228,8932
O FALLON,20855,10676
OSAGE BEACH,38803,11518
POPLAR BLUFF,48647,11416
RICHMOND HEIGHT,32061,12902
ROLLA,31197,11969
SAINT CHARLES,32607,9801
SAINT JOSEPH,32095,12284
SAINT LOUIS,31171,10813
SAINT PETERS,22038,8404
SIKESTON,27296,10563
SPRINGFIELD,36577,11207
TOWN AND COUNTR,28314,8664
WEST PLAINS,21637,9388
