city,avgCoveredCharges,averagePayments
BLUE SPRINGS,30565,5572
BOLIVAR,12606,6388
BRANSON,15377,5290
BRIDGETON,24115,5889
BUTLER,23667,8007
CAMERON,13651,6230
CAPE GIRARDEAU,25739,6248
CHESTERFIELD,19924,5467
CLINTON,17065,6317
COLUMBIA,17182,5928
CREVE COEUR,13862,5519
CRYSTAL CITY,11109,5208
DEXTER,11573,5771
FARMINGTON,14820,5406
FENTON,19171,5490
FULTON,12072,6198
HANNIBAL,13534,6265
HAYTI,15276,5731
HOUSTON,10348,6188
INDEPENDENCE,39172,6105
JEFFERSON CITY,16131,5628
JOPLIN,21029,5774
KANSAS CITY,26865,7009
KENNETT,25806,5458
KIRKSVILLE,27288,7548
LAKE SAINT LOUI,16328,5264
LEBANON,14507,6715
LEES SUMMIT,30139,5359
LIBERTY,16820,5224
MARSHALL,12258,5792
MARYVILLE,19843,8612
MEXICO,12146,5944
MOBERLY,27564,6969
NEVADA,16494,7010
NORTH KANSAS CI,17552,5275
OSAGE BEACH,22555,6738
POPLAR BLUFF,30571,6337
RICHMOND HEIGHT,21935,7355
ROLLA,21146,7213
SAINT CHARLES,25314,5616
SAINT JOSEPH,19436,7669
SAINT LOUIS,18825,6360
SAINT PETERS,13734,5822
SEDALIA,14041,5442
SIKESTON,27910,6311
SPRINGFIELD,16353,5823
SULLIVAN,13312,6487
TOWN AND COUNTR,13761,5246
WASHINGTON,26575,5468
WEST PLAINS,13170,5909
