city,avgCoveredCharges,averagePayments
BRIDGETON,14007,4346
CAMERON,10511,4529
CAPE GIRARDEAU,21302,4166
CHESTERFIELD,11076,4248
CLINTON,15010,4846
COLUMBIA,11098,4265
CRYSTAL CITY,8067,3930
FARMINGTON,10853,4023
FENTON,10797,3750
HAYTI,13290,4167
INDEPENDENCE,23532,4059
JEFFERSON CITY,10237,4622
JOPLIN,15144,4220
KANSAS CITY,17096,4747
LAKE SAINT LOUI,13676,3953
LEES SUMMIT,22558,3812
LIBERTY,12296,3744
MEXICO,10041,4358
MOBERLY,31753,5116
NORTH KANSAS CI,17422,3941
OSAGE BEACH,12828,4987
POPLAR BLUFF,28154,4558
RICHMOND HEIGHT,16155,5101
ROLLA,15639,5041
SAINT JOSEPH,10190,5168
SAINT LOUIS,17306,5053
SEDALIA,8288,3930
SIKESTON,18680,4735
SPRINGFIELD,12236,4190
TOWN AND COUNTR,9957,3997
WARRENSBURG,13759,5997
