city,avgCoveredCharges,averagePayments
BRANSON,13610,3371
BRIDGETON,18437,3733
CAPE GIRARDEAU,20790,3591
CHESTERFIELD,12510,3382
COLUMBIA,10218,3053
CRYSTAL CITY,7732,3378
INDEPENDENCE,32184,3485
JEFFERSON CITY,11993,3582
JOPLIN,20206,3647
KANSAS CITY,15432,4598
KIRKSVILLE,21325,4727
LEES SUMMIT,18527,3323
LIBERTY,10510,3383
NORTH KANSAS CI,15822,3479
POPLAR BLUFF,22235,4203
RICHMOND HEIGHT,13712,4752
SAINT CHARLES,16315,3649
SAINT JOSEPH,12461,4783
SAINT LOUIS,12811,4470
SPRINGFIELD,16697,4102
TOWN AND COUNTR,9842,3230
