city,avgCoveredCharges,averagePayments
BRANSON,19680,6884
BRIDGETON,26391,7741
CAPE GIRARDEAU,38280,7272
CHESTERFIELD,20686,6909
COLUMBIA,18533,6239
CRYSTAL CITY,14868,6905
FARMINGTON,9509,6777
HANNIBAL,17606,8283
INDEPENDENCE,36756,7236
JEFFERSON CITY,21002,7050
JOPLIN,29181,7619
KANSAS CITY,37608,8339
LAKE SAINT LOUI,34997,7098
LIBERTY,28073,7117
NORTH KANSAS CI,28606,6803
POPLAR BLUFF,34882,8003
RICHMOND HEIGHT,26542,9368
ROLLA,26620,9103
SAINT CHARLES,32582,7456
SAINT JOSEPH,41100,10073
SAINT LOUIS,24896,8464
SIKESTON,24676,8182
SPRINGFIELD,24712,7483
TOWN AND COUNTR,25814,8478
