city,avgCoveredCharges,averagePayments
BRANSON,24497,9836
BRIDGETON,43733,11162
CAPE GIRARDEAU,49007,10802
CHESTERFIELD,29481,10113
COLUMBIA,31983,10161
CRYSTAL CITY,23816,9725
FARMINGTON,9708,6638
FENTON,43904,10289
HANNIBAL,24254,11785
INDEPENDENCE,69708,10422
JEFFERSON CITY,32751,10737
JOPLIN,50924,10909
KANSAS CITY,65659,13470
KENNETT,35276,8378
LAKE SAINT LOUI,38346,9783
LEES SUMMIT,44224,9413
LIBERTY,38166,10002
MOBERLY,41261,11561
NORTH KANSAS CI,37610,9736
OSAGE BEACH,43069,12913
POPLAR BLUFF,77883,14598
RICHMOND HEIGHT,41785,14271
ROLLA,34851,12047
SAINT CHARLES,45070,10949
SAINT JOSEPH,31756,13425
SAINT LOUIS,39522,11922
SAINT PETERS,30600,9728
SEDALIA,19143,8209
SIKESTON,30847,10597
SPRINGFIELD,28756,10691
TOWN AND COUNTR,26138,9610
WASHINGTON,31660,9508
WEST PLAINS,21087,10343
