city,avgCoveredCharges,averagePayments
BLUE SPRINGS,23135,5349
BRANSON,16928,5117
BRIDGETON,22109,5683
CAPE GIRARDEAU,23849,5396
CHESTERFIELD,16548,5104
COLUMBIA,17297,5591
CREVE COEUR,16316,6738
CRYSTAL CITY,10405,4887
FARMINGTON,14170,5168
FENTON,17208,4903
HANNIBAL,17323,6092
INDEPENDENCE,44064,5474
JEFFERSON CITY,14788,5375
JOPLIN,21486,5488
KANSAS CITY,28691,5828
LAKE SAINT LOUI,16836,5169
LEES SUMMIT,30140,5191
LIBERTY,16616,5034
NORTH KANSAS CI,28529,5357
OSAGE BEACH,19505,6488
POPLAR BLUFF,26565,5960
RICHMOND HEIGHT,18936,7012
ROLLA,17777,6781
SAINT CHARLES,20555,5457
SAINT JOSEPH,20031,6836
SAINT LOUIS,20983,6117
SPRINGFIELD,17744,5434
TOWN AND COUNTR,13621,4995
