city,avgCoveredCharges,averagePayments
BRIDGETON,47251,14601
CAPE GIRARDEAU,72255,14430
CHESTERFIELD,41707,13227
COLUMBIA,51897,14489
CRYSTAL CITY,33944,14510
FENTON,41489,12602
INDEPENDENCE,122676,17278
JEFFERSON CITY,43602,15029
JOPLIN,44134,14392
KANSAS CITY,85332,16074
LIBERTY,41320,13142
NORTH KANSAS CI,41558,13718
OSAGE BEACH,73742,17128
POPLAR BLUFF,120301,20719
RICHMOND HEIGHT,51317,18759
SAINT CHARLES,57531,15079
SAINT JOSEPH,47240,18263
SAINT LOUIS,52370,16459
SPRINGFIELD,51629,14090
TOWN AND COUNTR,42106,12637
