city,avgCoveredCharges,averagePayments
BLUE SPRINGS,15936,3030
BRANSON,11990,3119
BRIDGETON,15875,3399
CAPE GIRARDEAU,21298,3637
CHESTERFIELD,12012,3434
COLUMBIA,11397,3206
CRYSTAL CITY,7821,3031
FARMINGTON,8221,3140
FENTON,10904,2886
HANNIBAL,12897,3627
INDEPENDENCE,27848,3648
JEFFERSON CITY,13031,3154
JOPLIN,14252,3289
KANSAS CITY,17439,4050
KENNETT,16557,3083
KIRKSVILLE,15867,4129
LAKE SAINT LOUI,13575,3064
LEES SUMMIT,22463,3035
LIBERTY,12708,3004
MEXICO,8984,3342
NORTH KANSAS CI,15155,3022
OSAGE BEACH,11832,3841
POPLAR BLUFF,20664,3586
RICHMOND HEIGHT,14502,4273
ROLLA,16519,4099
SAINT CHARLES,13180,3278
SAINT JOSEPH,11980,4376
SAINT LOUIS,13764,3709
SAINT PETERS,11575,3514
SEDALIA,14085,3115
SIKESTON,14973,3644
SPRINGFIELD,13511,3247
TOWN AND COUNTR,12004,3184
