city,avgCoveredCharges,averagePayments
BELTON,22113,4332
BLUE SPRINGS,18960,5145
BOLIVAR,16703,5550
BRANSON,20951,4443
BRIDGETON,16282,4972
BUTLER,18658,6999
CAMERON,11145,5425
CAPE GIRARDEAU,18611,4929
CHESTERFIELD,15828,5045
CLINTON,11735,5352
COLUMBIA,15233,5276
CREVE COEUR,10065,4804
CRYSTAL CITY,8876,4618
DONIPHAN,7170,5059
FARMINGTON,10339,4514
FENTON,14605,4312
HANNIBAL,13257,5489
HAYTI,9878,4756
HOUSTON,7700,5362
INDEPENDENCE,28390,4654
JEFFERSON CITY,14305,4710
JOPLIN,17911,4899
KANSAS CITY,23705,6075
KENNETT,22653,4434
KIRKSVILLE,27807,6421
LAKE SAINT LOUI,18111,4786
LEBANON,15786,5743
LEES SUMMIT,27856,5245
LIBERTY,13192,4533
MARSHALL,10623,5198
MARYVILLE,12701,7410
MEXICO,9666,5267
NEVADA,11564,6056
NORTH KANSAS CI,18920,5134
O FALLON,10116,5085
OSAGE BEACH,16506,5849
POPLAR BLUFF,28820,5267
RICHMOND HEIGHT,15878,6461
ROLLA,18565,6081
SAINT CHARLES,18090,5012
SAINT JOSEPH,17328,6975
SAINT LOUIS,17880,5322
SAINT PETERS,10293,4564
SEDALIA,10618,4632
SIKESTON,16630,5601
SPRINGFIELD,17545,5048
SULLIVAN,9305,5582
TOWN AND COUNTR,10347,4420
WARRENSBURG,13830,7069
WASHINGTON,19613,4623
WEST PLAINS,11912,5139
