city,avgCoveredCharges,averagePayments
BLUE SPRINGS,50149,13077
BOLIVAR,45714,12806
BRANSON,55630,11453
BRIDGETON,52307,12490
CAPE GIRARDEAU,75271,11770
CHESTERFIELD,36663,13042
COLUMBIA,47374,13106
CRYSTAL CITY,33615,11059
FENTON,53770,10936
HANNIBAL,58812,13026
INDEPENDENCE,85714,11863
JEFFERSON CITY,47081,11380
JOPLIN,52693,11904
KANSAS CITY,70666,12894
LAKE SAINT LOUI,57924,11374
LEES SUMMIT,81918,11962
LIBERTY,45789,11008
MEXICO,36804,11836
NORTH KANSAS CI,48834,11213
OSAGE BEACH,66432,14772
POPLAR BLUFF,116689,12773
RICHMOND HEIGHT,53679,15469
SAINT CHARLES,56030,12215
SAINT JOSEPH,39809,16297
SAINT LOUIS,52237,12282
SAINT PETERS,37008,10894
SPRINGFIELD,51312,11934
TOWN AND COUNTR,38201,11422
WEST PLAINS,48412,12071
