description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,23974,6316
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,32636,9535
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,25540,4290
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,11196,3347
ATHEROSCLEROSIS W/O MCC,303,15630,3102
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,26047,5275
BRONCHITIS & ASTHMA W CC/MCC,202,27684,4482
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,18372,4462
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,23640,6565
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,12865,3207
CELLULITIS W MCC,602,44700,7488
CELLULITIS W/O MCC,603,20902,4585
CERVICAL SPINAL FUSION W/O CC/MCC,473,69471,12472
CHEST PAIN,313,15279,2926
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,23320,5108
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,27630,6304
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,17659,3839
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,35794,5769
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,19908,4579
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,14155,4885
DIABETES W CC,638,31557,5719
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,45554,5549
DYSEQUILIBRIUM,149,17292,3399
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,36734,6145
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,21762,3854
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,32372,5511
FRACTURES OF HIP & PELVIS W/O MCC,536,13143,3702
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,13197,3806
G.I. HEMORRHAGE W CC,378,26744,5454
G.I. HEMORRHAGE W MCC,377,46164,9333
G.I. HEMORRHAGE W/O CC/MCC,379,15959,3854
G.I. OBSTRUCTION W CC,389,25021,4971
G.I. OBSTRUCTION W/O CC/MCC,390,19336,3389
HEART FAILURE & SHOCK W CC,292,20339,5356
HEART FAILURE & SHOCK W MCC,291,30723,7730
HEART FAILURE & SHOCK W/O CC/MCC,293,12612,3646
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,49894,9631
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,65640,15372
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,37561,8043
HYPERTENSION W/O MCC,305,18581,3266
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,167602,30110
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,20051,5990
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,37079,9719
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,18054,4298
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,27969,6411
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,18242,4149
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,59547,9043
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,37124,6224
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,167707,21215
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,32879,6882
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,96498,17126
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,75579,10446
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,73701,13863
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,146620,28389
MEDICAL BACK PROBLEMS W/O MCC,552,19441,4319
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,14262,3665
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,22977,4973
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,46528,9044
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,23262,5220
OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,699,19304,5198
OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,698,38349,8274
OTHER VASCULAR PROCEDURES W CC,253,88653,13130
OTHER VASCULAR PROCEDURES W MCC,252,148040,21185
OTHER VASCULAR PROCEDURES W/O CC/MCC,254,146856,15052
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,246,94115,17912
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,73912,10772
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,64921,9596
PERIPHERAL VASCULAR DISORDERS W CC,300,18655,4903
PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,301,14852,3394
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,101354,14065
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,89002,10822
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,33814,7911
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,12622,3328
PULMONARY EDEMA & RESPIRATORY FAILURE,189,29205,6834
PULMONARY EMBOLISM W/O MCC,176,24813,5606
RED BLOOD CELL DISORDERS W MCC,811,25310,6674
RED BLOOD CELL DISORDERS W/O MCC,812,20084,4234
RENAL FAILURE W CC,683,26061,5609
RENAL FAILURE W MCC,682,40765,8873
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,35353,7693
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,46975,10683
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,95228,26730
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,58869,12667
SEIZURES W/O MCC,101,19190,4091
SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,870,178604,36138
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,44382,10158
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,26971,6098
SIGNS & SYMPTOMS W/O MCC,948,16190,3653
SIMPLE PNEUMONIA & PLEURISY W CC,194,22690,5340
SIMPLE PNEUMONIA & PLEURISY W MCC,193,36098,7626
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,14862,3768
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,125765,21764
SYNCOPE & COLLAPSE,312,18304,3840
TRANSIENT ISCHEMIA,069,16594,3907
