city,avgCoveredCharges,averagePayments
ALBANY,36319,13869
ATHENS,46666,13399
ATLANTA,46960,15104
AUGUSTA,29582,12152
AUSTELL,57228,12233
BRUNSWICK,43211,14802
CALHOUN,42658,11347
CARROLLTON,42974,14918
COLUMBUS,30006,10853
CONYERS,33503,11651
CUMMING,48577,11293
DALTON,36277,10953
DECATUR,32548,12781
GAINESVILLE,46708,12369
LAGRANGE,29413,12432
LAWRENCEVILLE,34870,12183
MACON,41124,13267
MARIETTA,58066,14036
RIVERDALE,38114,13563
ROME,52955,12598
SAVANNAH,40088,12182
STATESBORO,63459,13294
STOCKBRIDGE,34995,11412
THOMASVILLE,31926,11182
TIFTON,28343,11826
VALDOSTA,23966,12500
WARNER ROBINS,33887,11966
WAYCROSS,36528,10648
