city,avgCoveredCharges,averagePayments
ALBANY,39654,14993
ATHENS,48045,11121
ATLANTA,40893,9730
AUGUSTA,55866,12105
AUSTELL,40907,11483
BRUNSWICK,39783,12642
COLUMBUS,31722,9213
DALTON,32836,11619
FAYETTEVILLE,43681,9815
GAINESVILLE,37664,10204
GRIFFIN,58114,10659
LAWRENCEVILLE,33876,12574
MACON,36200,12596
MARIETTA,41159,9862
NEWNAN,51779,10152
ROME,39352,10142
SAVANNAH,42150,10503
SNELLVILLE,78887,10631
STATESBORO,65786,12540
THOMASVILLE,36872,11066
TIFTON,32503,10070
VALDOSTA,32650,11228
WARNER ROBINS,29730,9497
