city,avgCoveredCharges,averagePayments
ALBANY,17992,4135
ATHENS,16469,4068
ATLANTA,13963,4116
AUGUSTA,15459,4625
BAINBRIDGE,9506,3783
BRUNSWICK,11762,4878
CARROLLTON,12205,3705
COLUMBUS,11646,3456
COVINGTON,10235,3838
CUMMING,17503,4269
DECATUR,11341,4211
DOUGLAS,12351,3401
DOUGLASVILLE,20206,4034
FAYETTEVILLE,13560,3546
GAINESVILLE,13160,3961
GRIFFIN,21454,4378
JOHNS CREEK,8813,3668
LAGRANGE,9399,3755
LAWRENCEVILLE,17863,3980
MACON,15521,4106
MARIETTA,17653,3996
RIVERDALE,16316,4848
ROME,17626,4485
SAVANNAH,15850,3905
SNELLVILLE,17982,4065
STATESBORO,15091,4025
STOCKBRIDGE,14205,3853
THOMASVILLE,14205,3565
TOCCOA,11138,3544
VALDOSTA,12462,4401
WARNER ROBINS,12922,4072
WAYCROSS,11134,3605
