city,avgCoveredCharges,averagePayments
ATHENS,14157,3615
ATLANTA,14597,4325
AUGUSTA,9242,4650
AUSTELL,17123,4958
BRUNSWICK,16069,4337
CALHOUN,15707,3545
COLUMBUS,12438,3164
DOUGLAS,10868,3107
DOUGLASVILLE,12850,3367
DUBLIN,17704,4000
GAINESVILLE,14840,3612
JASPER,10250,3668
LAGRANGE,15641,3919
LAWRENCEVILLE,11922,3545
MACON,14781,3885
MARIETTA,14093,3564
MONROE,13612,3617
PERRY,8988,3680
ROME,16366,3806
STATESBORO,13686,3758
STOCKBRIDGE,16459,3543
THOMASTON,11289,3757
VIDALIA,10771,3234
WAYCROSS,12050,3805
