city,avgCoveredCharges,averagePayments
ALBANY,22908,10267
ATHENS,20756,6152
ATLANTA,27152,6983
AUGUSTA,24094,6977
AUSTELL,24584,6362
BRUNSWICK,17767,7393
CARTERSVILLE,27220,6342
COLUMBUS,12970,6020
COVINGTON,12726,5985
CUMMING,34884,5609
DALTON,19635,6018
DECATUR,14399,6656
DOUGLAS,15923,5040
DOUGLASVILLE,19654,6103
FAYETTEVILLE,26346,5417
GAINESVILLE,29723,6610
GRIFFIN,28406,6236
LAWRENCEVILLE,21578,7620
MACON,21740,6523
MARIETTA,25457,5720
MOULTRIE,15524,6052
NEWNAN,29473,7019
RIVERDALE,19956,7392
ROME,19473,6243
SAVANNAH,16785,6380
SNELLVILLE,27670,6014
STATESBORO,19274,6259
STOCKBRIDGE,25166,6033
THOMASVILLE,15363,5556
TIFTON,21419,5864
VALDOSTA,23864,5891
WARNER ROBINS,11837,5966
WAYCROSS,20609,5631
