description,code,avgCoveredCharges,averagePayments
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,34343,4837
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,29682,5999
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,25833,3624
HEART FAILURE & SHOCK W CC,292,38668,5183
HEART FAILURE & SHOCK W MCC,291,41308,7291
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,26192,3917
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,18434,3479
OTHER VASCULAR PROCEDURES W CC,253,67266,12738
PULMONARY EDEMA & RESPIRATORY FAILURE,189,44757,6444
RENAL FAILURE W CC,683,22706,5153
SIMPLE PNEUMONIA & PLEURISY W CC,194,29975,4980
