description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,22452,9855
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,19252,5009
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,14750,4821
CELLULITIS W/O MCC,603,14091,5156
CHEST PAIN,313,16031,3385
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,19805,5994
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,33690,9280
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,20804,5522
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,23606,6598
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,16905,4511
G.I. HEMORRHAGE W CC,378,20482,6327
HEART FAILURE & SHOCK W CC,292,19299,6359
HEART FAILURE & SHOCK W/O CC/MCC,293,13786,4638
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,41625,13608
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,17550,7646
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,14550,4765
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,44975,14320
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,13337,4257
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,45866,12635
RENAL FAILURE W CC,683,21980,6110
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,29876,9081
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,38871,12825
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,24864,7071
SIMPLE PNEUMONIA & PLEURISY W CC,194,24492,7063
SIMPLE PNEUMONIA & PLEURISY W MCC,193,43228,9496
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,18008,4368
TRANSIENT ISCHEMIA,069,12773,4500
