description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,12914,6443
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,16686,9929
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,8479,5292
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,9318,3915
ATHEROSCLEROSIS W/O MCC,303,7215,3611
BRONCHITIS & ASTHMA W CC/MCC,202,11781,5217
BRONCHITIS & ASTHMA W/O CC/MCC,203,9889,4169
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,9786,5189
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,14136,7725
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,6659,3537
CELLULITIS W MCC,602,14226,8082
CELLULITIS W/O MCC,603,11351,5082
CHEST PAIN,313,7584,3524
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,12165,5925
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,18885,7899
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,8965,4551
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,16122,6529
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,11355,5818
DIABETES W CC,638,9786,4995
DYSEQUILIBRIUM,149,11100,4299
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,15801,7095
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,13116,4486
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,25653,6188
FRACTURES OF HIP & PELVIS W/O MCC,536,7857,4300
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,8315,4619
G.I. HEMORRHAGE W CC,378,17290,6501
G.I. HEMORRHAGE W MCC,377,24592,10592
G.I. HEMORRHAGE W/O CC/MCC,379,10685,4432
G.I. OBSTRUCTION W CC,389,13533,5706
G.I. OBSTRUCTION W/O CC/MCC,390,9975,3941
HEART FAILURE & SHOCK W CC,292,10955,6207
HEART FAILURE & SHOCK W MCC,291,17083,9166
HEART FAILURE & SHOCK W/O CC/MCC,293,8592,4247
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,38346,11875
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,50266,20368
HYPERTENSION W/O MCC,305,7216,3784
