description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,53988,12636
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,80414,19362
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,40094,13528
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,27658,6276
CELLULITIS W/O MCC,603,26641,9210
CHEST PAIN,313,29681,6057
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,41450,10695
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,50759,13016
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,33874,7931
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,71991,21948
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,56856,12314
DIABETES W CC,638,30007,9117
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,33390,12187
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,34145,7893
G.I. HEMORRHAGE W CC,378,42314,11236
G.I. HEMORRHAGE W MCC,377,60828,19210
HEART FAILURE & SHOCK W CC,292,43061,11319
HEART FAILURE & SHOCK W MCC,291,64545,17848
HEART FAILURE & SHOCK W/O CC/MCC,293,27302,7369
HYPERTENSION W/O MCC,305,30321,6746
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,206259,65230
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,52112,13554
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,74561,21114
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,40337,13296
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,35658,8631
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,73892,22820
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,198869,57486
MEDICAL BACK PROBLEMS W/O MCC,552,28521,9029
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,39236,12437
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,27982,7609
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,64255,20203
OTHER VASCULAR PROCEDURES W MCC,252,71280,32456
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,246,123220,34668
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,101568,21496
PSYCHOSES,885,18126,10094
RED BLOOD CELL DISORDERS W MCC,811,40915,13767
RED BLOOD CELL DISORDERS W/O MCC,812,30516,8745
RENAL FAILURE W CC,683,45242,11292
RENAL FAILURE W MCC,682,50281,18166
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,60997,15569
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,81785,21843
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,224141,56567
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,97069,26817
SEIZURES W/O MCC,101,31169,8211
SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,870,244661,67401
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,85799,21679
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,41149,12534
SIMPLE PNEUMONIA & PLEURISY W CC,194,39530,11106
SIMPLE PNEUMONIA & PLEURISY W MCC,193,69850,16375
SYNCOPE & COLLAPSE,312,33688,7894
TRANSIENT ISCHEMIA,069,36021,8047
