description,code,avgCoveredCharges,averagePayments
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,7950,4312
ATHEROSCLEROSIS W/O MCC,303,6744,3864
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,8000,5386
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,5426,3778
CELLULITIS W/O MCC,603,9548,5454
CHEST PAIN,313,7727,3645
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,8075,6153
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,10512,7512
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,7448,4778
DIABETES W CC,638,10860,5505
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,7695,4754
G.I. HEMORRHAGE W CC,378,9437,6866
HEART FAILURE & SHOCK W CC,292,9264,6661
HEART FAILURE & SHOCK W MCC,291,11661,9103
HEART FAILURE & SHOCK W/O CC/MCC,293,8224,4542
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,21277,12279
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,12241,7655
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,10443,7915
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,8332,5106
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,31031,13922
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,26056,16512
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,7474,4530
PULMONARY EDEMA & RESPIRATORY FAILURE,189,12588,8510
RENAL FAILURE W CC,683,8012,6432
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,15609,12208
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,14830,7868
SIMPLE PNEUMONIA & PLEURISY W CC,194,9298,6513
SIMPLE PNEUMONIA & PLEURISY W MCC,193,10302,9599
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,9628,4703
SYNCOPE & COLLAPSE,312,8230,4754
TRANSIENT ISCHEMIA,069,8990,4846
