city,avgCoveredCharges,averagePayments
ANDOVER,11038,3473
ARKANSAS CITY,9489,4494
BURLINGTON,5898,5973
COFFEYVILLE,8775,3625
DODGE CITY,16905,4511
EL DORADO,15713,4650
ELKHART,6051,4910
EMPORIA,10797,4384
FORT SCOTT,28410,4612
GARDEN CITY,17613,6221
GREAT BEND,10220,4379
HAYS,22202,5021
HUTCHINSON,14360,4759
JUNCTION CITY,11792,4349
KANSAS CITY,25271,4894
LAWRENCE,12825,4240
LEAVENWORTH,14520,4177
MANHATTAN,11291,3781
MCPHERSON,10143,5103
MOUNDRIDGE,4906,4375
NEWTON,14622,3708
OLATHE,17620,4045
OTTAWA,10975,4640
OVERLAND PARK,24824,4169
PARSONS,10533,4410
PITTSBURG,13411,4249
PRATT,9564,5430
SALINA,14697,4472
SHAWNEE MISSION,24728,4000
TOPEKA,18499,4384
WICHITA,22251,4549
