description,code,avgCoveredCharges,averagePayments
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,32590,6025
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,28999,8661
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,18112,4169
CELLULITIS W/O MCC,603,19962,5944
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,28551,6987
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,28267,8287
G.I. HEMORRHAGE W CC,378,38356,7455
HEART FAILURE & SHOCK W CC,292,26946,7094
HEART FAILURE & SHOCK W MCC,291,42105,10403
HEART FAILURE & SHOCK W/O CC/MCC,293,23143,4893
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,20224,5584
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,25384,4819
RENAL FAILURE W CC,683,29859,7147
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,67635,16047
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,50219,13232
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,25064,7712
SIMPLE PNEUMONIA & PLEURISY W CC,194,27152,7033
SIMPLE PNEUMONIA & PLEURISY W MCC,193,47774,10376
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,22369,4984
