description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,35333,7304
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,37534,10451
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,24466,5685
ATHEROSCLEROSIS W/O MCC,303,12052,3682
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,28402,6262
BRONCHITIS & ASTHMA W CC/MCC,202,20823,5319
BRONCHITIS & ASTHMA W/O CC/MCC,203,11974,3838
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,20124,5224
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,30796,7655
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,12401,3845
CELLULITIS W/O MCC,603,18800,5364
CERVICAL SPINAL FUSION W/O CC/MCC,473,45008,13103
CHEST PAIN,313,16596,3484
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,24550,6035
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,32285,7961
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,16390,4567
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,38372,11644
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,27711,6829
DIABETES W CC,638,13666,5198
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,24064,6270
DYSEQUILIBRIUM,149,14125,4035
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,32963,7634
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,16449,4585
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,33830,7764
FRACTURES OF HIP & PELVIS W/O MCC,536,13030,4480
G.I. HEMORRHAGE W CC,378,21489,6437
G.I. HEMORRHAGE W MCC,377,33849,11020
G.I. HEMORRHAGE W/O CC/MCC,379,15492,4511
G.I. OBSTRUCTION W CC,389,20033,5902
G.I. OBSTRUCTION W/O CC/MCC,390,18579,4021
HEART FAILURE & SHOCK W CC,292,21740,6445
HEART FAILURE & SHOCK W MCC,291,39009,9435
HEART FAILURE & SHOCK W/O CC/MCC,293,12266,4256
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,50937,11664
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,31592,9695
HYPERTENSION W/O MCC,305,14538,3878
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,25703,7250
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,19608,5175
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,27346,6986
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,16762,5080
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,46952,10730
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,32048,7386
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,91631,19465
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,32504,8736
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,101429,26544
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,49262,13639
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,74614,16855
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,137253,32526
MEDICAL BACK PROBLEMS W/O MCC,552,19263,5476
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,24406,7198
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,16210,4344
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,36047,10576
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,26403,6318
OTHER VASCULAR PROCEDURES W CC,253,69111,15155
OTHER VASCULAR PROCEDURES W MCC,252,83924,18951
OTHER VASCULAR PROCEDURES W/O CC/MCC,254,50685,10404
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,246,100292,20747
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,68473,12654
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,52485,11194
PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,251,46572,11359
PERIPHERAL VASCULAR DISORDERS W CC,300,16208,6168
PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,301,11882,4095
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,84174,17521
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,80856,15150
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,42836,9385
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,15474,3944
PSYCHOSES,885,14808,5745
PULMONARY EDEMA & RESPIRATORY FAILURE,189,32664,8237
PULMONARY EMBOLISM W/O MCC,176,22484,6655
RED BLOOD CELL DISORDERS W MCC,811,29624,7913
RED BLOOD CELL DISORDERS W/O MCC,812,17057,5021
RENAL FAILURE W CC,683,20357,6534
RENAL FAILURE W MCC,682,35671,10408
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,30276,9220
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,50424,12875
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,144211,32966
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,51609,14575
SEIZURES W/O MCC,101,17510,4895
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,49125,12592
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,21176,7228
SIGNS & SYMPTOMS W/O MCC,948,17192,4332
SIMPLE PNEUMONIA & PLEURISY W CC,194,24323,6495
SIMPLE PNEUMONIA & PLEURISY W MCC,193,41334,9236
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,16522,4832
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,84469,24437
SYNCOPE & COLLAPSE,312,17989,4677
TRANSIENT ISCHEMIA,069,16811,4613
