description,code,avgCoveredCharges,averagePayments
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,48284,7409
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,32188,6471
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,21213,5052
CELLULITIS W/O MCC,603,19583,6691
CERVICAL SPINAL FUSION W/O CC/MCC,473,111679,18592
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,29912,6721
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,45808,9083
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,74311,14645
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,48916,8022
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,28294,7976
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,25352,5791
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,62924,7310
G.I. HEMORRHAGE W CC,378,30792,7700
G.I. OBSTRUCTION W CC,389,23492,7823
HEART FAILURE & SHOCK W CC,292,43024,8446
HEART FAILURE & SHOCK W MCC,291,81786,13261
HEART FAILURE & SHOCK W/O CC/MCC,293,37580,5859
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,41502,13340
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,36373,5784
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,19754,5786
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,119979,26964
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,20604,9418
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,88071,15966
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,109901,18726
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,269421,52006
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,39130,8473
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,20443,5742
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,40756,13078
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,26142,7399
OTHER VASCULAR PROCEDURES W CC,253,120680,19223
OTHER VASCULAR PROCEDURES W/O CC/MCC,254,80692,11781
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,246,142289,23526
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,102424,16173
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,91994,13064
PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,251,105113,16918
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,105158,19316
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,70304,14628
PULMONARY EMBOLISM W/O MCC,176,20074,7366
RED BLOOD CELL DISORDERS W/O MCC,812,31462,7130
RENAL FAILURE W CC,683,22920,7551
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,41729,9927
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,58000,14447
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,28818,9297
SIMPLE PNEUMONIA & PLEURISY W CC,194,27355,7101
SIMPLE PNEUMONIA & PLEURISY W MCC,193,47526,10523
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,15228,5455
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,153006,29797
SYNCOPE & COLLAPSE,312,23730,5401
