description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,43106,11618
ATHEROSCLEROSIS W/O MCC,303,11066,3480
BRONCHITIS & ASTHMA W CC/MCC,202,15572,5212
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,14695,5025
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,18827,7435
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,10359,3495
CELLULITIS W MCC,602,33339,8831
CELLULITIS W/O MCC,603,13355,5037
CERVICAL SPINAL FUSION W/O CC/MCC,473,47753,17327
CHEST PAIN,313,11307,3318
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,18726,5906
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,21403,7176
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,13023,4368
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,50814,13890
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,26053,6642
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,15803,5163
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,17180,5423
DIABETES W CC,638,15480,4968
DYSEQUILIBRIUM,149,13016,3836
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,15331,7033
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,14116,4363
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,15557,6107
FRACTURES OF HIP & PELVIS W/O MCC,536,13165,4313
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,12141,4346
G.I. HEMORRHAGE W CC,378,16518,6178
G.I. HEMORRHAGE W MCC,377,34557,11081
G.I. HEMORRHAGE W/O CC/MCC,379,14875,4225
G.I. OBSTRUCTION W CC,389,16658,5577
G.I. OBSTRUCTION W/O CC/MCC,390,11697,3834
HEART FAILURE & SHOCK W CC,292,18202,6089
HEART FAILURE & SHOCK W MCC,291,26838,8991
