description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,22776,20803
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,11192,9155
ATHEROSCLEROSIS W/O MCC,303,15814,10014
BRONCHITIS & ASTHMA W CC/MCC,202,16638,12009
BRONCHITIS & ASTHMA W/O CC/MCC,203,7500,7893
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,13822,10802
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,11506,7465
CELLULITIS W/O MCC,603,12852,10561
CHEST PAIN,313,8464,6984
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,11729,11818
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,16830,14062
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,10049,9141
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,12342,11791
DIABETES W CC,638,15565,10556
DYSEQUILIBRIUM,149,8121,7992
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,11092,14553
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,10456,9240
G.I. HEMORRHAGE W CC,378,12916,12924
HEART FAILURE & SHOCK W CC,292,15538,12648
HEART FAILURE & SHOCK W MCC,291,15486,17709
HEART FAILURE & SHOCK W/O CC/MCC,293,10756,8575
HYPERTENSION W/O MCC,305,13510,8207
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,23038,15771
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,14075,10707
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,14668,13764
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,10385,8710
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,25493,23324
PERIPHERAL VASCULAR DISORDERS W CC,300,14666,12782
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,19544,9788
PULMONARY EDEMA & RESPIRATORY FAILURE,189,13976,16481
RED BLOOD CELL DISORDERS W/O MCC,812,8239,10177
RENAL FAILURE W MCC,682,23094,20092
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,38224,60916
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,17065,26365
SEIZURES W/O MCC,101,10830,9615
SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,870,46070,67337
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,23170,23791
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,18811,13363
SIGNS & SYMPTOMS W/O MCC,948,14720,9160
SIMPLE PNEUMONIA & PLEURISY W CC,194,16121,13203
SIMPLE PNEUMONIA & PLEURISY W MCC,193,16583,17528
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,9666,8894
SYNCOPE & COLLAPSE,312,12354,9320
