city,avgCoveredCharges,averagePayments
ALBERT LEA,27631,11307
ALEXANDRIA,26720,12272
BEMIDJI,28258,11602
BRAINERD,30246,12016
BURNSVILLE,33131,11678
COON RAPIDS,54494,11437
DETROIT LAKES,30604,15793
DULUTH,30616,12181
EDINA,36086,11032
FERGUS FALLS,32629,10537
FRIDLEY,52282,11587
HUTCHINSON,30209,13984
MANKATO,27364,12006
MAPLEWOOD,45968,11871
MINNEAPOLIS,54303,15800
NORTHFIELD,37334,13273
RED WING,26263,11918
ROBBINSDALE,38978,11979
ROCHESTER,41844,15240
SAINT CLOUD,40468,14267
SAINT LOUIS PAR,21072,11514
SAINT PAUL,52077,14279
SHAKOPEE,42105,11322
STILLWATER,24338,10511
WACONIA,27853,11041
WOODBURY,48145,12371
WYOMING,37656,11963
