description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,90230,12058
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,46454,5574
BRONCHITIS & ASTHMA W CC/MCC,202,52534,5719
BRONCHITIS & ASTHMA W/O CC/MCC,203,39820,4266
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,48710,5674
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,54834,8541
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,29953,3994
CELLULITIS W/O MCC,603,29421,5830
CHEST PAIN,313,31736,3797
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,64607,6731
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,64549,8143
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,32855,4990
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,63107,7548
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,39872,5013
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,46516,6942
G.I. HEMORRHAGE W CC,378,51114,7295
G.I. OBSTRUCTION W CC,389,57897,6614
G.I. OBSTRUCTION W/O CC/MCC,390,37474,4469
HEART FAILURE & SHOCK W CC,292,45451,7104
HEART FAILURE & SHOCK W MCC,291,60825,10347
HEART FAILURE & SHOCK W/O CC/MCC,293,37126,4756
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,83654,12688
HYPERTENSION W/O MCC,305,36920,4368
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,37010,5583
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,84364,14243
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,33328,4784
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,107328,13438
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,101777,13107
PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,301,72104,4832
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,32474,4319
RED BLOOD CELL DISORDERS W/O MCC,812,45475,5529
RENAL FAILURE W CC,683,55185,7148
RENAL FAILURE W/O CC/MCC,684,38792,4463
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,66901,9502
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,108198,14371
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,219077,39724
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,93800,15097
SEIZURES W/O MCC,101,37069,5426
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,64074,12429
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,61571,8034
SIGNS & SYMPTOMS W/O MCC,948,32358,4705
SIMPLE PNEUMONIA & PLEURISY W CC,194,63455,7103
SIMPLE PNEUMONIA & PLEURISY W MCC,193,50410,9612
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,40918,4773
SYNCOPE & COLLAPSE,312,37905,4973
