description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,100908,8749
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,118832,12103
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,55792,5302
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,21753,4536
ATHEROSCLEROSIS W/O MCC,303,27564,3904
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,43195,5616
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,32133,3823
CELLULITIS W/O MCC,603,46083,5749
CHEST PAIN,313,33602,3682
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,65129,6425
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,100245,8209
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,51914,4818
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,74961,7284
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,62169,7734
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,39773,4824
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,64230,6719
FRACTURES OF HIP & PELVIS W/O MCC,536,33827,4760
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,39339,4657
G.I. HEMORRHAGE W CC,378,47361,6798
G.I. HEMORRHAGE W MCC,377,120981,13901
G.I. HEMORRHAGE W/O CC/MCC,379,33488,4785
G.I. OBSTRUCTION W CC,389,61380,6504
HEART FAILURE & SHOCK W CC,292,66624,7256
HEART FAILURE & SHOCK W MCC,291,103436,11014
HEART FAILURE & SHOCK W/O CC/MCC,293,43208,4589
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,100901,12292
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,79028,10092
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,326497,39988
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,68074,7848
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,124663,13613
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,44921,5662
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,61488,7996
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,44137,5295
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,92824,11251
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,99790,14334
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,150730,17147
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,343146,42050
MEDICAL BACK PROBLEMS W/O MCC,552,38300,5530
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,55321,8435
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,36133,5116
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,132686,13346
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,52493,6655
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,113142,12804
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,124411,11572
PERIPHERAL VASCULAR DISORDERS W CC,300,69407,6429
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,108468,17434
RED BLOOD CELL DISORDERS W/O MCC,812,35370,5303
RENAL FAILURE W CC,683,72014,7654
RENAL FAILURE W MCC,682,124583,11319
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,121368,9784
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,160322,14912
SEIZURES W/O MCC,101,42516,5102
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,137517,13163
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,67018,7582
SIGNS & SYMPTOMS W/O MCC,948,41697,4597
SIMPLE PNEUMONIA & PLEURISY W CC,194,86486,6840
SIMPLE PNEUMONIA & PLEURISY W MCC,193,125136,11422
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,54400,4748
SYNCOPE & COLLAPSE,312,32329,4813
TRANSIENT ISCHEMIA,069,48924,5185
