description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,34757,6197
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,60943,10808
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,27736,4454
BRONCHITIS & ASTHMA W CC/MCC,202,34096,4755
BRONCHITIS & ASTHMA W/O CC/MCC,203,21830,4745
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,27521,4794
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,35436,6843
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,20957,3205
CELLULITIS W MCC,602,38143,8177
CELLULITIS W/O MCC,603,30349,7147
CERVICAL SPINAL FUSION W/O CC/MCC,473,57636,11780
CHEST PAIN,313,29852,3105
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,28142,5580
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,41571,6829
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,22262,4570
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,48577,11293
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,43070,7328
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,25008,5243
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,38728,6519
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,29328,5304
G.I. HEMORRHAGE W CC,378,32563,5719
G.I. HEMORRHAGE W MCC,377,47104,9846
G.I. HEMORRHAGE W/O CC/MCC,379,23892,4170
G.I. OBSTRUCTION W CC,389,19747,5119
G.I. OBSTRUCTION W/O CC/MCC,390,17503,4269
HEART FAILURE & SHOCK W CC,292,29581,5620
HEART FAILURE & SHOCK W MCC,291,49244,9121
HEART FAILURE & SHOCK W/O CC/MCC,293,18278,3785
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,54886,12421
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,82837,17079
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,51767,10176
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,33098,6326
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,47304,10541
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,23905,4563
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,32025,6565
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,24127,4202
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,36000,6537
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,32647,7269
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,110157,20287
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,57098,9835
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,59533,14640
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,174577,35162
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,30450,6431
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,23213,3812
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,56642,11176
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,34884,5609
OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,698,44086,10441
OTHER VASCULAR PROCEDURES W CC,253,63458,13547
OTHER VASCULAR PROCEDURES W MCC,252,105592,17963
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,77229,14434
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,73909,10106
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,75832,13933
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,45004,8710
PULMONARY EDEMA & RESPIRATORY FAILURE,189,38089,7228
PULMONARY EMBOLISM W/O MCC,176,29176,6596
RED BLOOD CELL DISORDERS W MCC,811,61249,11299
RED BLOOD CELL DISORDERS W/O MCC,812,29161,4492
RENAL FAILURE W CC,683,27744,6321
RENAL FAILURE W MCC,682,44795,9962
RENAL FAILURE W/O CC/MCC,684,20955,3960
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,43246,8023
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,83258,13782
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,88940,13649
SEIZURES W/O MCC,101,22443,5197
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,58426,12156
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,48459,8100
SIGNS & SYMPTOMS W/O MCC,948,23224,4196
SIMPLE PNEUMONIA & PLEURISY W CC,194,30261,5665
SIMPLE PNEUMONIA & PLEURISY W MCC,193,51889,10249
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,24390,4661
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,117786,25542
SYNCOPE & COLLAPSE,312,24778,4046
TRANSIENT ISCHEMIA,069,30519,5205
