description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,48468,9574
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,72812,15346
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,43431,5718
ATHEROSCLEROSIS W/O MCC,303,24346,5272
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,50714,8961
BRONCHITIS & ASTHMA W CC/MCC,202,35320,7618
BRONCHITIS & ASTHMA W/O CC/MCC,203,22632,5503
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,35588,7489
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,62182,12009
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,26640,5158
CELLULITIS W MCC,602,45090,12693
CELLULITIS W/O MCC,603,37798,7453
CHEST PAIN,313,23853,4973
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,40443,8536
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,49016,10574
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,28503,6549
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,47771,7784
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,33223,7901
DIABETES W CC,638,36455,7465
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,52993,9666
DYSEQUILIBRIUM,149,33970,5783
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,47174,10803
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,34183,6655
FRACTURES OF HIP & PELVIS W/O MCC,536,41983,6374
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,41723,6373
G.I. HEMORRHAGE W CC,378,37755,9037
G.I. HEMORRHAGE W MCC,377,69579,15101
G.I. HEMORRHAGE W/O CC/MCC,379,31022,6463
G.I. OBSTRUCTION W CC,389,44771,8697
HEART FAILURE & SHOCK W CC,292,45214,9216
HEART FAILURE & SHOCK W MCC,291,56518,14442
HEART FAILURE & SHOCK W/O CC/MCC,293,24292,6991
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,83626,16281
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,149224,29093
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,254165,53535
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,58964,11011
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,83857,18389
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,71343,8888
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,47375,10447
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,33973,6803
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,93767,15381
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,63351,11508
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,88796,19002
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,227999,52797
MEDICAL BACK PROBLEMS W/O MCC,552,51353,7959
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,35523,10158
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,30652,6164
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,37806,8752
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,76950,16837
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,45481,8996
OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,699,39253,8569
OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,698,72242,14386
OTHER VASCULAR PROCEDURES W CC,253,98888,21742
OTHER VASCULAR PROCEDURES W MCC,252,106157,27411
PERIPHERAL VASCULAR DISORDERS W CC,300,36372,8572
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,50017,12828
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,30596,5651
PSYCHOSES,885,33647,8177
PULMONARY EDEMA & RESPIRATORY FAILURE,189,58128,11683
RED BLOOD CELL DISORDERS W MCC,811,39875,11348
RED BLOOD CELL DISORDERS W/O MCC,812,32157,7511
RENAL FAILURE W CC,683,41142,9222
RENAL FAILURE W MCC,682,78642,14613
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,51074,12403
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,58427,16381
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,252427,49201
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,80790,20089
SEIZURES W/O MCC,101,53226,6892
SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,870,227798,50844
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,80723,17148
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,49266,10442
SIMPLE PNEUMONIA & PLEURISY W CC,194,42129,9172
SIMPLE PNEUMONIA & PLEURISY W MCC,193,57279,12730
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,35827,6439
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,121076,35018
SYNCOPE & COLLAPSE,312,37083,6559
TRANSIENT ISCHEMIA,069,38974,6608
