description,code,avgCoveredCharges,averagePayments
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,20561,5951
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,18664,4113
CELLULITIS W/O MCC,603,18509,6277
CHEST PAIN,313,14640,3927
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,28181,6859
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,34530,8123
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,18969,5379
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,21153,5321
G.I. HEMORRHAGE W CC,378,32366,7703
G.I. OBSTRUCTION W CC,389,21435,6577
HEART FAILURE & SHOCK W CC,292,26076,7371
HEART FAILURE & SHOCK W MCC,291,33026,10232
HEART FAILURE & SHOCK W/O CC/MCC,293,15916,4485
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,144150,35631
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,21010,7965
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,24754,8218
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,17862,5485
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,56506,14461
MEDICAL BACK PROBLEMS W/O MCC,552,21779,5542
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,13740,4880
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,16064,6610
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,45370,12664
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,15388,4226
RED BLOOD CELL DISORDERS W/O MCC,812,21752,5766
RENAL FAILURE W CC,683,25568,7456
RENAL FAILURE W MCC,682,37428,11662
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,36675,9582
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,39226,13140
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,97430,35172
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,53539,15762
SEIZURES W/O MCC,101,15844,5234
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,43674,13124
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,31386,7782
SIGNS & SYMPTOMS W/O MCC,948,14910,4464
SIMPLE PNEUMONIA & PLEURISY W CC,194,25840,6901
SYNCOPE & COLLAPSE,312,19087,5225
TRANSIENT ISCHEMIA,069,17770,4991
