description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,90395,8076
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,147686,13143
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,59561,5309
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,62203,4537
ATHEROSCLEROSIS W/O MCC,303,48208,4085
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,65871,5855
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,89401,12372
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,45741,3978
CELLULITIS W/O MCC,603,65931,5743
CHEST PAIN,313,48067,3839
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,69486,6796
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,75524,8027
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,54363,5039
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,70882,7436
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,66280,7055
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,56140,5007
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,60023,7122
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,56857,5100
G.I. HEMORRHAGE W CC,378,77249,7175
G.I. OBSTRUCTION W CC,389,50990,6526
HEART FAILURE & SHOCK W CC,292,78181,7056
HEART FAILURE & SHOCK W MCC,291,102880,10171
HEART FAILURE & SHOCK W/O CC/MCC,293,44541,4687
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,113941,13158
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,354285,42036
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,72312,7914
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,58593,5728
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,82872,8433
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,59809,5468
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,121248,11885
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,79060,8510
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,208052,23728
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,115611,14418
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,165250,19745
MEDICAL BACK PROBLEMS W/O MCC,552,66030,5705
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,49986,4858
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,68243,6929
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,167645,18244
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,155211,14264
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,118583,11406
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,50664,4363
PULMONARY EDEMA & RESPIRATORY FAILURE,189,89215,8957
PULMONARY EMBOLISM W/O MCC,176,90144,7209
RED BLOOD CELL DISORDERS W/O MCC,812,47817,5552
RENAL FAILURE W CC,683,59218,6852
RENAL FAILURE W MCC,682,60484,10377
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,96610,10264
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,136933,14732
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,123125,13476
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,74147,7801
SIMPLE PNEUMONIA & PLEURISY W CC,194,77601,6994
SIMPLE PNEUMONIA & PLEURISY W MCC,193,101680,10328
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,59374,4962
SYNCOPE & COLLAPSE,312,74637,5203
TRANSIENT ISCHEMIA,069,52442,5079
