description,code,avgCoveredCharges,averagePayments
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,32326,6584
CELLULITIS W/O MCC,603,41542,6574
CHEST PAIN,313,28867,4323
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,43926,7350
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,58773,9353
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,33146,5527
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,67143,8497
DIABETES W CC,638,66312,7020
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,45330,7629
G.I. HEMORRHAGE W CC,378,46620,8068
HEART FAILURE & SHOCK W CC,292,46600,8049
HEART FAILURE & SHOCK W MCC,291,75464,11838
HEART FAILURE & SHOCK W/O CC/MCC,293,27422,5357
HYPERTENSION W/O MCC,305,39452,4689
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,33111,6045
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,84478,16930
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,67928,9017
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,32958,5485
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,105001,14793
PULMONARY EDEMA & RESPIRATORY FAILURE,189,58513,10050
RED BLOOD CELL DISORDERS W/O MCC,812,42778,6227
RENAL FAILURE W CC,683,45853,8217
RENAL FAILURE W MCC,682,105567,12067
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,61032,11546
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,214798,38147
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,135503,18246
SEIZURES W/O MCC,101,37182,5836
SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,870,283204,44288
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,122424,16029
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,56115,9058
SIMPLE PNEUMONIA & PLEURISY W CC,194,52391,10328
SIMPLE PNEUMONIA & PLEURISY W MCC,193,73123,10439
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,24544,5570
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,147090,32902
SYNCOPE & COLLAPSE,312,39300,5622
