description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,21174,7389
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,31634,10387
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,9602,4028
ATHEROSCLEROSIS W/O MCC,303,13636,3905
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,28120,6081
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,15645,5193
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,21089,7667
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,9308,3545
CELLULITIS W/O MCC,603,15362,5368
CHEST PAIN,313,13293,3565
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,18009,6117
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,17933,7322
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,15693,4516
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,27437,7471
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,22139,6068
DIABETES W CC,638,18388,5094
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,23705,7426
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,17677,4514
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,34972,8100
FRACTURES OF HIP & PELVIS W/O MCC,536,12747,4756
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,13525,4244
G.I. HEMORRHAGE W CC,378,19377,6270
G.I. HEMORRHAGE W MCC,377,36715,10701
G.I. HEMORRHAGE W/O CC/MCC,379,13452,4477
G.I. OBSTRUCTION W CC,389,14411,5617
G.I. OBSTRUCTION W/O CC/MCC,390,10935,3975
HEART FAILURE & SHOCK W CC,292,17691,6347
HEART FAILURE & SHOCK W MCC,291,21354,9153
HEART FAILURE & SHOCK W/O CC/MCC,293,12640,4451
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,42127,12006
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,71012,19601
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,34840,9536
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,105344,33315
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,24319,6954
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,32793,11876
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,19740,5496
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,12256,6664
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,13960,4877
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,32209,10190
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,29943,7242
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,77888,19049
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,21036,7962
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,88416,21423
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,52599,14085
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,47566,15763
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,105245,34199
MEDICAL BACK PROBLEMS W/O MCC,552,19700,7094
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,19085,7134
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,15732,4421
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,33190,16021
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,17386,6209
OTHER VASCULAR PROCEDURES W CC,253,72928,15027
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,54107,12114
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,66552,11261
PERIPHERAL VASCULAR DISORDERS W CC,300,14321,6102
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,25882,9250
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,9604,3897
PSYCHOSES,885,9730,5669
PULMONARY EDEMA & RESPIRATORY FAILURE,189,20861,7431
PULMONARY EMBOLISM W/O MCC,176,15610,6592
RED BLOOD CELL DISORDERS W/O MCC,812,14602,4964
RENAL FAILURE W CC,683,20247,6599
RENAL FAILURE W MCC,682,33699,10881
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,27743,9009
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,34470,12267
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,45545,14004
SEIZURES W/O MCC,101,17584,4715
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,37747,12420
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,21524,7225
SIGNS & SYMPTOMS W/O MCC,948,15986,4198
SIMPLE PNEUMONIA & PLEURISY W CC,194,18243,6306
SIMPLE PNEUMONIA & PLEURISY W MCC,193,25154,9130
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,14706,4485
SYNCOPE & COLLAPSE,312,15064,4491
TRANSIENT ISCHEMIA,069,17414,4537
