description,code,avgCoveredCharges,averagePayments
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,20058,10212
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,12592,4590
CELLULITIS W/O MCC,603,16656,6608
CHEST PAIN,313,13418,4337
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,24075,7555
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,15906,6417
G.I. HEMORRHAGE W CC,378,17995,7647
G.I. OBSTRUCTION W CC,389,15608,6995
G.I. OBSTRUCTION W/O CC/MCC,390,15758,5024
HEART FAILURE & SHOCK W CC,292,20944,7929
HEART FAILURE & SHOCK W/O CC/MCC,293,16670,5405
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,53161,14897
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,23665,8614
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,18911,6704
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,59143,18322
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,18206,5657
PULMONARY EDEMA & RESPIRATORY FAILURE,189,19099,9720
SIMPLE PNEUMONIA & PLEURISY W CC,194,23499,8055
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,15282,5929
SYNCOPE & COLLAPSE,312,14060,5657
