description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,43587,13286
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,19268,6368
ATHEROSCLEROSIS W/O MCC,303,20601,5120
BRONCHITIS & ASTHMA W CC/MCC,202,27790,7067
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,25048,6829
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,24573,10261
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,19580,5752
CELLULITIS W MCC,602,34488,12111
CELLULITIS W/O MCC,603,21550,7181
CHEST PAIN,313,18785,4592
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,25947,7795
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,42310,10604
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,23502,7362
DIABETES W CC,638,31739,6853
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,42056,9734
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,29173,5959
G.I. HEMORRHAGE W CC,378,30458,8508
G.I. HEMORRHAGE W MCC,377,42516,14618
G.I. OBSTRUCTION W CC,389,23198,7737
G.I. OBSTRUCTION W/O CC/MCC,390,25158,5255
HEART FAILURE & SHOCK W CC,292,25901,8546
HEART FAILURE & SHOCK W MCC,291,31766,12109
HEART FAILURE & SHOCK W/O CC/MCC,293,22608,5655
HYPERTENSION W/O MCC,305,25051,5104
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,36874,9440
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,59638,14651
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,32801,7090
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,32217,9881
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,25090,6481
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,55722,17415
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,26030,9292
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,23351,5701
RED BLOOD CELL DISORDERS W/O MCC,812,23081,6617
RENAL FAILURE W CC,683,33987,8309
RENAL FAILURE W MCC,682,35356,13342
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,80937,17052
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,135051,42515
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,73020,19248
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,61728,16117
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,38549,11147
SIMPLE PNEUMONIA & PLEURISY W CC,194,34178,8332
SIMPLE PNEUMONIA & PLEURISY W MCC,193,37131,12075
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,27263,5873
SYNCOPE & COLLAPSE,312,24728,6082
TRANSIENT ISCHEMIA,069,22836,6866
