description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,27066,7027
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,40502,11007
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,21434,4804
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,13008,4652
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,17429,6044
BRONCHITIS & ASTHMA W CC/MCC,202,19591,5266
BRONCHITIS & ASTHMA W/O CC/MCC,203,23422,3636
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,17981,5015
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,28137,7467
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,14863,3760
CELLULITIS W MCC,602,33527,10738
CELLULITIS W/O MCC,603,19272,5255
CERVICAL SPINAL FUSION W/O CC/MCC,473,35469,12386
CHEST PAIN,313,17130,3457
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,22140,6082
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,28439,7532
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,16805,4810
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,71665,16916
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,32923,7365
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,27237,6238
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,23316,5601
DIABETES W CC,638,20251,5394
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,30385,6509
DYSEQUILIBRIUM,149,13728,3838
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,24270,7808
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,18476,4473
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,18479,6225
FRACTURES OF HIP & PELVIS W/O MCC,536,14490,4079
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,17061,4407
G.I. HEMORRHAGE W CC,378,23174,6370
G.I. HEMORRHAGE W MCC,377,35338,11086
G.I. HEMORRHAGE W/O CC/MCC,379,13946,4253
G.I. OBSTRUCTION W CC,389,17797,5795
