description,code,avgCoveredCharges,averagePayments
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,10036,4710
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,7288,3170
CELLULITIS W/O MCC,603,8397,4584
CHEST PAIN,313,6854,3088
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,11914,5429
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,16443,6372
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,10910,3947
DIABETES W CC,638,12678,4672
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,9242,4031
HEART FAILURE & SHOCK W CC,292,13420,6193
HEART FAILURE & SHOCK W MCC,291,16839,7541
HEART FAILURE & SHOCK W/O CC/MCC,293,12453,3728
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,10182,6393
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,10612,4279
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,9772,3719
PULMONARY EDEMA & RESPIRATORY FAILURE,189,17378,7200
RED BLOOD CELL DISORDERS W/O MCC,812,8658,4393
RENAL FAILURE W MCC,682,13154,8863
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,18334,7937
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,20052,10773
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,28407,11146
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,13137,6436
SIMPLE PNEUMONIA & PLEURISY W CC,194,14545,5334
SIMPLE PNEUMONIA & PLEURISY W MCC,193,15708,7779
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,12418,3967
