description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,45779,10223
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,22366,4722
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,22464,6823
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,15097,4286
CELLULITIS W/O MCC,603,14389,4605
CHEST PAIN,313,21121,3093
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,17112,5356
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,20805,6608
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,14596,3981
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,18095,5669
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,27265,6510
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,21464,4165
G.I. HEMORRHAGE W CC,378,19560,5544
HEART FAILURE & SHOCK W CC,292,20722,5375
HEART FAILURE & SHOCK W MCC,291,26012,7086
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,41913,10223
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,33338,6075
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,15741,4509
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,44092,11737
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,101232,28360
MEDICAL BACK PROBLEMS W/O MCC,552,22507,4500
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,18901,6112
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,15760,3765
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,33112,9088
PULMONARY EDEMA & RESPIRATORY FAILURE,189,27697,7577
RENAL FAILURE W CC,683,17996,5278
RENAL FAILURE W MCC,682,24791,7836
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,26810,8074
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,30918,10469
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,49912,13344
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,31458,10199
SIMPLE PNEUMONIA & PLEURISY W CC,194,20926,5534
SIMPLE PNEUMONIA & PLEURISY W MCC,193,27948,8056
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,17182,3976
SYNCOPE & COLLAPSE,312,21348,3995
