description,code,avgCoveredCharges,averagePayments
CELLULITIS W/O MCC,603,4906,5737
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,8422,6535
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,10894,8027
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,6662,4939
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,7050,4785
HEART FAILURE & SHOCK W CC,292,6145,7056
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,6356,5307
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,4501,4417
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,11846,9796
SIMPLE PNEUMONIA & PLEURISY W CC,194,7371,6782
