description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,27936,9929
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,35506,17080
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,25628,6626
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,11281,5360
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,19142,8349
BRONCHITIS & ASTHMA W CC/MCC,202,12941,7066
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,16404,6921
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,24881,10353
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,8571,4788
CELLULITIS W/O MCC,603,13845,7164
CERVICAL SPINAL FUSION W/O CC/MCC,473,55356,17410
CHEST PAIN,313,14003,4667
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,15686,7949
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,20758,9889
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,11968,6057
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,26061,9046
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,14797,7650
DIABETES W CC,638,15776,6970
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,24454,10115
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,14975,6201
FRACTURES OF HIP & PELVIS W/O MCC,536,15129,5871
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,13666,6002
G.I. HEMORRHAGE W CC,378,17300,8568
G.I. HEMORRHAGE W MCC,377,32128,14568
G.I. HEMORRHAGE W/O CC/MCC,379,13011,5994
G.I. OBSTRUCTION W CC,389,15887,7840
HEART FAILURE & SHOCK W CC,292,15040,8629
HEART FAILURE & SHOCK W MCC,291,26602,12935
HEART FAILURE & SHOCK W/O CC/MCC,293,11461,5686
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,42204,15954
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,62008,27025
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,71777,45339
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,23997,9691
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,53609,19337
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,16641,6927
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,15259,10056
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,15104,6595
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,30130,14253
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,23650,10318
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,21317,10734
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,48052,17938
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,50272,22794
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,82356,42563
MEDICAL BACK PROBLEMS W/O MCC,552,20602,7072
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,21535,10088
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,11559,5793
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,19350,15024
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,15766,8406
OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,699,15544,8389
OTHER VASCULAR PROCEDURES W CC,253,44335,20136
OTHER VASCULAR PROCEDURES W MCC,252,51511,25192
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,246,63720,28813
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,52448,18080
PERIPHERAL VASCULAR DISORDERS W CC,300,15968,8411
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,28292,12969
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,15164,5260
PSYCHOSES,885,8688,7485
PULMONARY EMBOLISM W/O MCC,176,17406,8708
RED BLOOD CELL DISORDERS W/O MCC,812,17600,6573
RENAL FAILURE W CC,683,16123,8616
RENAL FAILURE W MCC,682,25018,14958
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,21719,12336
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,31691,17339
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,45358,19046
SEIZURES W/O MCC,101,18250,6345
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,36405,16044
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,22808,9947
SIGNS & SYMPTOMS W/O MCC,948,16157,5792
SIMPLE PNEUMONIA & PLEURISY W CC,194,17004,8510
SIMPLE PNEUMONIA & PLEURISY W MCC,193,27088,12299
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,14824,5887
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,95035,33456
SYNCOPE & COLLAPSE,312,13941,6017
TRANSIENT ISCHEMIA,069,16730,6099
