description,code,avgCoveredCharges,averagePayments
CELLULITIS W/O MCC,603,28715,4344
CHEST PAIN,313,12657,3006
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,24377,5017
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,28410,6287
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,22514,3805
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,20729,3759
HEART FAILURE & SHOCK W CC,292,30778,5339
HEART FAILURE & SHOCK W/O CC/MCC,293,17333,3547
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,19176,4086
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,54124,11134
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,15843,3753
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,12340,3283
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,38402,9284
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,34623,6043
SIGNS & SYMPTOMS W/O MCC,948,18728,3624
SIMPLE PNEUMONIA & PLEURISY W CC,194,28126,5224
SIMPLE PNEUMONIA & PLEURISY W MCC,193,48430,7760
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,20582,3733
