description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,24490,11039
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,18934,7291
BRONCHITIS & ASTHMA W CC/MCC,202,21489,7761
BRONCHITIS & ASTHMA W/O CC/MCC,203,13294,5219
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,21676,7674
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,13610,5233
CELLULITIS W/O MCC,603,16589,7717
CHEST PAIN,313,8397,5067
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,22283,8708
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,37216,10908
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,16560,6624
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,17497,6599
G.I. HEMORRHAGE W CC,378,27872,9484
HEART FAILURE & SHOCK W CC,292,18611,9530
HEART FAILURE & SHOCK W MCC,291,38530,13746
HEART FAILURE & SHOCK W/O CC/MCC,293,16090,6283
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,30236,11175
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,17151,7146
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,40812,19256
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,150076,52653
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,14599,6328
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,21264,5799
PULMONARY EDEMA & RESPIRATORY FAILURE,189,38840,11792
RED BLOOD CELL DISORDERS W/O MCC,812,17836,7345
RENAL FAILURE W CC,683,20926,9431
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,40250,12777
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,38542,17752
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,48108,20759
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,40969,17720
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,29604,11396
SIMPLE PNEUMONIA & PLEURISY W CC,194,27996,9236
SIMPLE PNEUMONIA & PLEURISY W MCC,193,47198,13650
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,18647,6486
SYNCOPE & COLLAPSE,312,14447,6673
TRANSIENT ISCHEMIA,069,16888,6778
