description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,30025,8490
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,57469,13097
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,16320,4679
ATHEROSCLEROSIS W/O MCC,303,17465,4193
BRONCHITIS & ASTHMA W CC/MCC,202,19788,5988
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,25059,5978
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,45218,9002
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,19293,4118
CELLULITIS W MCC,602,35723,9840
CELLULITIS W/O MCC,603,21162,5972
CHEST PAIN,313,17968,3940
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,26230,6899
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,30298,8408
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,21866,5184
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,52009,13821
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,31260,7786
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,23602,6194
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,23420,6720
DIABETES W CC,638,26270,5877
DYSEQUILIBRIUM,149,19816,4596
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,42152,8309
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,21260,5148
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,19815,7293
FRACTURES OF HIP & PELVIS W/O MCC,536,17371,5043
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,21332,5136
G.I. HEMORRHAGE W CC,378,27047,7386
G.I. HEMORRHAGE W MCC,377,52274,12611
G.I. HEMORRHAGE W/O CC/MCC,379,22256,5137
G.I. OBSTRUCTION W CC,389,22025,6386
G.I. OBSTRUCTION W/O CC/MCC,390,19436,4896
HEART FAILURE & SHOCK W CC,292,31329,7241
HEART FAILURE & SHOCK W MCC,291,43170,10628
HEART FAILURE & SHOCK W/O CC/MCC,293,22331,4895
