description,code,avgCoveredCharges,averagePayments
ATHEROSCLEROSIS W/O MCC,303,10047,4156
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,18418,5978
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,32953,8794
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,15053,4164
CELLULITIS W/O MCC,603,21338,7582
CERVICAL SPINAL FUSION W/O CC/MCC,473,37711,14907
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,22237,6834
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,31777,9205
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,15974,5134
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,18286,5334
G.I. HEMORRHAGE W CC,378,21825,7113
HEART FAILURE & SHOCK W CC,292,22078,7200
HEART FAILURE & SHOCK W MCC,291,47512,12492
HEART FAILURE & SHOCK W/O CC/MCC,293,13620,4884
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,43219,14424
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,28955,8316
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,17715,5737
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,17353,5318
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,45451,15537
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,15437,4820
RENAL FAILURE W CC,683,17679,6716
RENAL FAILURE W MCC,682,42286,13374
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,23149,9507
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,42909,14038
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,41514,15825
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,26936,8114
SIMPLE PNEUMONIA & PLEURISY W CC,194,22418,7303
SIMPLE PNEUMONIA & PLEURISY W MCC,193,38165,10485
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,20896,5327
SYNCOPE & COLLAPSE,312,15577,5058
