description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,40782,7063
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,55989,10512
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,31530,4602
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,20068,3734
ATHEROSCLEROSIS W/O MCC,303,19610,3327
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,48199,5658
BRONCHITIS & ASTHMA W CC/MCC,202,21895,4787
BRONCHITIS & ASTHMA W/O CC/MCC,203,14965,3677
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,22541,4824
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,34401,7360
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,18162,3330
CELLULITIS W/O MCC,603,22168,4673
CERVICAL SPINAL FUSION W/O CC/MCC,473,50951,11851
CHEST PAIN,313,18384,3138
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,26067,5488
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,32825,7721
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,18873,4091
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,51762,11337
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,42115,6523
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,30350,4911
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,29567,5345
DIABETES W CC,638,26855,4618
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,30989,5757
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,31838,6591
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,22953,4160
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,50103,6119
FRACTURES OF HIP & PELVIS W/O MCC,536,22126,4012
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,20238,4138
G.I. HEMORRHAGE W CC,378,31015,5742
G.I. HEMORRHAGE W MCC,377,60200,10247
