description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,13014,6488
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,31128,10432
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,11277,3455
ATHEROSCLEROSIS W/O MCC,303,10598,3203
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,14596,5479
BRONCHITIS & ASTHMA W CC/MCC,202,13340,4645
BRONCHITIS & ASTHMA W/O CC/MCC,203,10519,3346
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,12357,4650
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,22722,6799
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,8668,3191
CELLULITIS W/O MCC,603,14103,4786
CHEST PAIN,313,9805,3062
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,15233,5346
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,20899,6605
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,11664,3993
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,42766,11732
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,22088,6149
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,13087,4779
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,13400,4960
DIABETES W CC,638,13945,4581
DYSEQUILIBRIUM,149,11904,3514
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,21091,6784
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,12724,4066
FRACTURES OF HIP & PELVIS W/O MCC,536,10215,3810
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,12092,4018
G.I. HEMORRHAGE W CC,378,16026,5643
G.I. HEMORRHAGE W MCC,377,22059,9163
G.I. HEMORRHAGE W/O CC/MCC,379,10014,3877
G.I. OBSTRUCTION W CC,389,13240,5135
G.I. OBSTRUCTION W/O CC/MCC,390,9817,3504
HEART FAILURE & SHOCK W CC,292,16871,5708
HEART FAILURE & SHOCK W MCC,291,20571,8288
HEART FAILURE & SHOCK W/O CC/MCC,293,11003,3777
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,24672,10068
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,19120,8361
HYPERTENSION W/O MCC,305,10989,3437
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,79761,32810
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,19118,6234
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,32696,10560
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,18134,4510
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,15262,6410
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,12170,4258
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,26173,9304
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,18050,6420
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,30318,11474
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,39959,14501
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,92210,31387
MEDICAL BACK PROBLEMS W/O MCC,552,14323,4503
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,25199,7888
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,10357,3752
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,19220,5328
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,18586,9647
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,12159,5457
OTHER VASCULAR PROCEDURES W CC,253,32258,13198
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,246,57229,17442
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,37754,10769
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,32983,9715
PERIPHERAL VASCULAR DISORDERS W CC,300,14314,5126
PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,301,9955,3686
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,36266,14534
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,25138,11190
PULMONARY EDEMA & RESPIRATORY FAILURE,189,23536,7042
RED BLOOD CELL DISORDERS W/O MCC,812,10945,4383
RENAL FAILURE W CC,683,14815,5534
RENAL FAILURE W MCC,682,23822,8858
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,19634,8070
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,29815,10994
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,71718,26011
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,34831,12254
SEIZURES W/O MCC,101,16708,4258
SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,870,73121,31212
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,28225,10926
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,22182,6761
SIGNS & SYMPTOMS W/O MCC,948,11346,3719
SIMPLE PNEUMONIA & PLEURISY W CC,194,16829,5612
SIMPLE PNEUMONIA & PLEURISY W MCC,193,24158,8057
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,12591,3949
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,52977,21870
SYNCOPE & COLLAPSE,312,11381,3993
TRANSIENT ISCHEMIA,069,13306,4085
