description,code,avgCoveredCharges,averagePayments
CELLULITIS W/O MCC,603,10569,5539
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,12967,6932
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,11127,7682
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,10082,5080
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,10496,4812
HEART FAILURE & SHOCK W MCC,291,12647,10148
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,9454,5138
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,33065,13845
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,8278,4787
SIMPLE PNEUMONIA & PLEURISY W CC,194,10879,6917
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,9752,4853
