description,code,avgCoveredCharges,averagePayments
BRONCHITIS & ASTHMA W CC/MCC,202,17780,6065
BRONCHITIS & ASTHMA W/O CC/MCC,203,13363,4371
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,11734,4114
CHEST PAIN,313,13601,3962
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,21000,6984
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,35221,8599
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,17263,5150
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,31527,7930
DIABETES W CC,638,15823,5895
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,17154,5172
G.I. HEMORRHAGE W CC,378,23574,7409
G.I. HEMORRHAGE W MCC,377,33769,12612
G.I. HEMORRHAGE W/O CC/MCC,379,15431,5464
G.I. OBSTRUCTION W CC,389,16064,6736
G.I. OBSTRUCTION W/O CC/MCC,390,12743,4613
HEART FAILURE & SHOCK W CC,292,20204,7313
HEART FAILURE & SHOCK W MCC,291,36375,10878
HEART FAILURE & SHOCK W/O CC/MCC,293,13627,4935
HYPERTENSION W/O MCC,305,11367,4430
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,20924,8209
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,16684,5599
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,26121,8466
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,13453,5558
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,22669,8100
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,13699,4940
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,30878,12911
PULMONARY EDEMA & RESPIRATORY FAILURE,189,36300,9734
RED BLOOD CELL DISORDERS W/O MCC,812,15085,5722
RENAL FAILURE W CC,683,20143,7317
RENAL FAILURE W MCC,682,33633,11395
RENAL FAILURE W/O CC/MCC,684,12544,4818
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,30169,10624
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,33703,15734
SEIZURES W/O MCC,101,13409,5487
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,35849,13735
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,22914,8314
SIGNS & SYMPTOMS W/O MCC,948,14944,4836
SIMPLE PNEUMONIA & PLEURISY W CC,194,24912,7230
SIMPLE PNEUMONIA & PLEURISY W MCC,193,33115,10939
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,17347,5102
SYNCOPE & COLLAPSE,312,15001,5195
TRANSIENT ISCHEMIA,069,16626,5248
