description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,67044,10284
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,130155,16983
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,49040,6922
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,74938,6233
ATHEROSCLEROSIS W/O MCC,303,41209,5154
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,40483,8448
BRONCHITIS & ASTHMA W CC/MCC,202,57077,7859
BRONCHITIS & ASTHMA W/O CC/MCC,203,39077,5391
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,56329,7747
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,86921,11174
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,41049,5069
CELLULITIS W MCC,602,118545,14920
CELLULITIS W/O MCC,603,55164,7455
CHEST PAIN,313,37562,4838
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,65284,8494
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,88103,11102
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,51032,6451
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,154897,19630
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,66276,9408
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,55713,7701
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,66228,8386
DIABETES W CC,638,61497,7879
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,67676,9029
DYSEQUILIBRIUM,149,43606,5624
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,77367,10464
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,51942,6476
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,30612,8499
FRACTURES OF HIP & PELVIS W/O MCC,536,42778,6098
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,49280,6251
G.I. HEMORRHAGE W CC,378,70953,9423
G.I. HEMORRHAGE W MCC,377,102914,15457
G.I. HEMORRHAGE W/O CC/MCC,379,49778,6348
G.I. OBSTRUCTION W CC,389,67134,8818
G.I. OBSTRUCTION W/O CC/MCC,390,40171,5709
HEART FAILURE & SHOCK W CC,292,69996,9096
HEART FAILURE & SHOCK W MCC,291,117560,15347
HEART FAILURE & SHOCK W/O CC/MCC,293,48995,6039
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,82009,15793
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,149456,26523
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,67931,13123
HYPERTENSION W/O MCC,305,29615,5273
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,270944,48910
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,63789,10101
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,119931,18037
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,40961,6967
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,92318,11957
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,54940,6947
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,81747,14637
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,56880,10150
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,98003,25484
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,78585,11629
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,114943,27998
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,73617,17680
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,132202,21907
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,226168,44884
MEDICAL BACK PROBLEMS W/O MCC,552,52579,7148
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,97357,11549
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,50740,6309
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,58888,8493
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,122637,17352
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,66481,8884
OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,699,53244,8693
OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,698,126904,16694
OTHER VASCULAR PROCEDURES W CC,253,106831,20570
OTHER VASCULAR PROCEDURES W MCC,252,165507,27511
OTHER VASCULAR PROCEDURES W/O CC/MCC,254,72002,13482
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,246,148823,27545
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,86698,16521
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,82274,14938
PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,251,98878,15331
PERIPHERAL VASCULAR DISORDERS W CC,300,61376,8444
PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,301,37332,5712
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,159979,23335
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,107673,16976
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,87371,13027
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,73398,6345
PSYCHOSES,885,85322,9978
PULMONARY EDEMA & RESPIRATORY FAILURE,189,118041,12948
PULMONARY EMBOLISM W/O MCC,176,71053,8946
RED BLOOD CELL DISORDERS W MCC,811,87301,11338
RED BLOOD CELL DISORDERS W/O MCC,812,53070,7053
RENAL FAILURE W CC,683,68206,9391
RENAL FAILURE W MCC,682,119953,16685
RENAL FAILURE W/O CC/MCC,684,34993,5753
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,101486,13178
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,131650,18674
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,296892,49123
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,133855,20426
SEIZURES W/O MCC,101,48764,6769
SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,870,279576,50074
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,132159,18562
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,69835,10162
SIGNS & SYMPTOMS W/O MCC,948,51046,6188
SIMPLE PNEUMONIA & PLEURISY W CC,194,65605,8984
SIMPLE PNEUMONIA & PLEURISY W MCC,193,106859,13883
