description,code,avgCoveredCharges,averagePayments
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,16008,5585
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,10286,3801
CELLULITIS W/O MCC,603,15800,6743
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,23645,6575
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,21749,8090
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,13572,5276
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,13702,4735
G.I. HEMORRHAGE W CC,378,16362,6841
HEART FAILURE & SHOCK W CC,292,21200,6756
HEART FAILURE & SHOCK W MCC,291,18155,9462
HEART FAILURE & SHOCK W/O CC/MCC,293,11691,5180
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,30433,12548
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,13314,7768
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,15788,5042
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,31360,14494
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,44564,17273
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,11034,4605
PULMONARY EDEMA & RESPIRATORY FAILURE,189,34904,11036
RENAL FAILURE W CC,683,11217,6699
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,29994,12312
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,18393,7453
SIMPLE PNEUMONIA & PLEURISY W CC,194,19753,6937
SIMPLE PNEUMONIA & PLEURISY W MCC,193,28838,9852
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,14171,4725
SYNCOPE & COLLAPSE,312,10728,4719
