city,avgCoveredCharges,averagePayments
ATLANTIC CITY,187345,24378
BAYONNE,244756,21768
BELLEVILLE,122400,26352
BERLIN,165092,54232
BROWNS MILLS,122453,23069
CAMDEN,140368,25737
EDISON,130831,22771
ENGLEWOOD,124086,24581
HACKENSACK,121558,24643
JERSEY CITY,125358,31391
LIVINGSTON,137260,27556
MORRISTOWN,99054,26016
NEPTUNE,111877,23242
NEW BRUNSWICK,148823,27545
NEWARK,116894,31331
PASSAIC,129407,25268
PATERSON,139719,28368
PERTH AMBOY,169956,24831
RIDGEWOOD,108837,22220
SOMERVILLE,145090,20503
TEANECK,83647,22388
TOMS RIVER,112846,19306
TRENTON,148161,25276
